OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177721520                                            
Config info:
LaserDAC,110
FanDAC,255
ToFtoSFRfactor,56
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
158,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.260,33.721,45.609,3.782,3.924,3.925,17,0,85,3,0,601
159,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.210,33.737,45.622,4.302,4.661,4.664,20,0,67,4,0,601
136,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.270,33.707,45.651,3.519,4.409,4.509,14,0,63,4,0,601
158,12,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,40,0,0.680,4.280,33.737,45.670,4.151,6.827,52.470,12,0,55,3,0,601
135,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.100,33.737,45.610,3.595,4.518,4.623,11,0,59,4,0,601
136,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.670,4.090,33.737,45.622,4.016,5.518,5.650,11,0,65,4,0,601
169,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,0.680,4.010,33.737,45.656,4.491,6.940,7.743,13,0,65,1,0,601
143,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,0,0.680,4.100,33.737,45.670,3.750,4.304,4.319,11,0,61,1,0,601
147,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,33,0,0.680,4.030,33.737,45.693,3.982,6.080,6.788,9,0,72,2,0,601
146,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,4.020,33.721,45.702,3.936,8.827,12.664,20,0,70,3,0,601
170,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.020,33.737,45.679,4.194,6.709,9.745,10,0,65,5,0,601
147,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,0,0,0.680,4.050,33.737,45.679,3.714,6.472,9.498,10,0,62,2,0,601
150,13,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.090,33.737,45.645,4.095,8.298,58.464,15,0,66,5,0,601
147,13,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,37,0,0.680,4.130,33.737,45.503,4.458,10.926,14.878,14,0,78,1,0,600
138,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.150,33.721,45.490,3.899,4.469,4.483,13,0,74,4,0,601
165,8,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0.680,4.060,33.721,45.430,4.514,8.351,11.488,15,0,69,3,0,601
152,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0.680,4.030,33.694,45.334,3.853,6.785,31.361,14,0,69,3,0,601
161,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.030,33.721,45.288,3.589,3.654,3.654,13,0,66,3,0,601
153,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,39,0,0.680,4.050,33.737,45.244,3.733,6.999,8.379,10,0,62,2,0,601
149,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,4.050,33.737,45.253,4.072,5.991,6.684,7,0,68,2,0,601
149,8,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,34,0,0.680,4.010,33.721,45.194,4.502,7.962,56.705,13,0,75,4,0,601
158,9,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,36,0,0.680,3.970,33.681,45.189,5.216,10.887,12.538,10,0,52,1,0,601
164,8,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,36,0,0.680,4.040,33.707,45.166,4.387,9.171,10.765,7,0,78,1,0,601
149,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,151,0,0,0.680,4.210,33.721,45.123,3.909,4.328,4.341,12,0,73,1,0,601
155,8,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,18,0,0.680,4.290,33.721,45.169,4.085,8.097,53.831,12,0,65,2,0,601
165,13,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0.680,4.350,33.721,45.146,4.324,6.530,29.202,18,0,53,1,0,601
147,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0.680,4.300,33.707,45.180,4.085,5.548,5.673,16,0,58,2,0,601
130,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.190,33.707,45.192,3.181,3.265,3.265,11,0,70,0,0,601
135,16,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,41,42,0.680,4.080,33.707,45.215,4.130,9.157,19.507,14,0,61,2,0,601
160,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,32,0,0.680,3.960,33.721,45.194,4.467,7.321,8.148,10,0,66,3,0,601
150,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,33,35,0.680,3.960,33.707,45.215,4.045,8.658,19.228,10,0,72,4,0,601
156,14,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.020,33.707,45.206,5.027,9.565,12.827,9,0,70,5,0,601
146,17,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,37,0,0.680,4.080,33.707,45.206,4.561,10.216,35.770,12,0,53,2,0,601
149,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,3.990,33.721,45.206,3.497,5.415,30.117,10,0,52,3,0,601
133,8,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.960,33.694,45.215,4.147,6.738,7.061,7,0,59,2,0,601
145,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,0,0,0.680,4.020,33.694,45.238,4.050,6.238,6.476,12,0,75,4,0,601
125,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,0,0.680,3.980,33.694,45.203,3.437,5.304,5.530,12,0,51,2,0,601
135,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,0,0,0.680,4.020,33.694,45.226,3.735,4.950,5.070,12,0,48,1,0,601
162,18,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,32,0,0.680,4.080,33.681,45.247,4.547,8.315,33.170,11,0,57,1,0,601
153,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.060,33.694,45.215,4.153,4.417,4.418,17,0,73,2,0,601
157,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.210,33.694,45.238,3.734,9.053,14.949,12,0,50,1,0,600
148,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,0,40,0.680,4.080,33.681,45.247,3.558,8.740,21.303,9,0,74,5,0,601
148,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.180,33.681,45.189,3.693,3.928,3.930,11,0,66,1,0,601
142,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,34,0,0.680,4.160,33.707,45.192,3.782,6.225,7.000,10,0,63,0,0,601
146,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0.680,4.030,33.681,45.247,4.110,4.646,4.661,14,0,56,2,0,601
137,14,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.080,33.681,45.261,4.245,6.043,6.253,12,0,57,5,0,601
139,11,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,53,0.680,4.160,33.707,45.252,3.891,7.600,91.965,14,0,68,1,0,601
151,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.220,33.665,45.270,4.080,5.303,5.417,10,0,65,3,0,600
129,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0.680,4.180,33.665,45.281,3.676,4.193,4.207,12,0,71,3,0,601
131,7,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0.680,4.100,33.665,45.294,3.614,7.807,11.003,8,0,62,4,0,601
150,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,39,0,0.680,4.110,33.694,45.284,3.351,4.958,5.639,17,0,51,2,0,601
147,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,33,0,0.680,4.280,33.681,45.307,3.716,8.310,11.914,13,0,63,2,0,601
144,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0.680,4.400,33.651,45.304,3.786,7.035,9.916,8,0,61,2,0,601
125,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,65,0.680,4.310,33.694,45.343,2.818,7.459,19.340,12,0,47,3,0,601
168,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,0,0.680,4.350,33.665,45.304,3.727,5.354,5.998,11,0,55,3,0,601
147,11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,0.680,4.350,33.681,45.366,3.669,4.445,76.136,15,0,55,2,0,601
152,7,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0,0,0.680,4.180,33.665,45.329,4.318,7.693,10.651,6,0,45,4,0,601
128,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.190,33.681,45.366,3.266,4.113,4.215,14,0,74,3,0,601
151,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,30,0,0.680,4.230,33.681,45.343,3.937,5.986,6.661,10,0,70,3,0,601
156,11,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,33,0,0.680,4.240,33.681,45.354,4.313,10.599,12.789,17,0,68,3,0,601
120,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,0.680,4.170,33.665,45.363,3.020,4.668,5.338,12,0,61,2,0,601
145,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.180,33.665,45.400,3.356,3.478,3.478,13,0,52,2,0,601
163,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.310,33.681,45.426,4.390,5.001,5.015,8,0,58,1,0,601
142,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,40,0.680,4.210,33.665,45.412,3.458,6.636,120.720,19,0,60,5,0,601
174,8,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,34,0,0.680,4.180,33.665,45.400,4.655,12.642,40.515,9,0,63,5,0,601
150,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,42,53,0.670,4.270,33.665,45.423,3.917,7.968,17.903,12,0,65,1,0,601
157,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,50,0,0.680,4.330,33.681,45.459,4.241,6.267,6.927,9,0,75,5,0,601
145,17,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,0,0,0.680,4.320,33.665,45.471,4.310,5.583,5.695,13,0,61,2,0,601
157,14,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.320,33.665,45.435,4.540,10.160,35.999,10,0,72,1,0,601
194,7,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,33,38,0.680,4.380,33.681,45.473,4.718,13.217,26.293,9,0,64,1,0,601
160,14,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,0,0.680,4.250,33.665,45.517,4.393,9.100,12.729,11,0,68,0,0,601
152,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.220,33.681,45.496,3.519,4.350,4.451,13,0,62,1,0,601
134,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.230,33.665,45.471,3.421,6.473,9.457,12,0,57,2,0,601
158,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,39,0,0.680,4.240,33.665,45.482,3.841,7.936,11.485,15,0,71,1,0,601
140,10,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,35,0,0.680,4.210,33.651,45.531,3.981,6.268,6.959,10,0,44,1,0,601
136,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,0,0.680,4.220,33.651,45.491,3.812,6.941,7.806,9,0,65,2,0,601
148,6,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,0.680,4.280,33.721,45.490,3.640,8.227,114.837,11,0,75,1,0,601
128,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0.680,4.150,33.665,45.494,3.808,5.101,5.218,17,0,54,2,0,601
137,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,34,45,0.680,4.210,33.665,45.531,3.371,7.604,17.544,12,0,60,0,0,601
134,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,49,0,0.680,4.280,33.665,45.482,3.426,7.779,11.308,14,0,63,3,0,601
156,13,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,43,0,0.680,4.120,33.638,45.490,4.463,8.548,10.009,10,0,55,4,0,601
159,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.180,33.681,45.485,3.729,3.862,3.862,8,0,63,2,0,601
161,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,0,0,0.680,3.930,33.651,45.458,4.684,6.717,6.948,13,0,69,3,0,601
141,11,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.030,33.651,45.432,4.090,7.906,11.065,15,0,54,1,0,601
144,9,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,42,0,0.680,4.180,33.651,45.458,4.191,9.324,11.345,11,0,58,3,0,601
157,13,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,33,0,0.680,4.140,33.665,45.471,4.230,8.185,9.639,13,0,62,1,0,601
155,12,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,46,0,0.680,4.170,33.638,45.468,4.159,11.740,60.466,7,0,54,3,0,601
148,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0.680,4.240,33.665,45.448,3.832,4.289,4.302,11,0,66,2,0,601
146,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.250,33.651,45.458,3.633,4.523,4.623,7,0,65,5,0,601
134,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,37,0,0.680,4.210,33.651,45.458,3.768,5.834,6.513,13,0,61,4,0,601
147,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.290,33.638,45.455,3.524,4.398,4.498,14,0,49,2,0,601
148,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0,0,0.680,4.110,33.625,45.453,3.639,4.039,4.053,8,0,43,4,0,601
121,11,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,38,41,0.680,4.050,33.665,45.448,3.431,11.525,31.685,10,0,51,4,0,601
143,12,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.040,33.651,45.471,4.071,7.433,10.559,10,0,57,3,0,601
132,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.080,33.638,45.481,3.208,3.286,3.286,12,0,70,3,0,601
147,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,53,0,0.680,4.110,33.651,45.531,3.641,5.413,6.095,11,0,54,3,0,601
125,8,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,41,0.680,4.210,33.665,45.482,3.217,7.740,40.429,12,0,57,4,0,601
156,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.310,33.638,45.481,3.670,3.851,3.852,9,0,64,3,0,601
133,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.310,33.651,45.481,3.261,3.395,3.396,9,0,55,1,0,601
145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.310,33.638,45.514,3.144,3.209,3.209,7,0,61,0,0,601
133,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,0.680,4.190,33.638,45.528,3.178,3.559,3.572,11,0,55,3,0,601
124,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,0,0,0.680,4.200,33.665,45.494,3.406,6.385,9.316,4,0,69,1,0,601
124,10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0.680,4.170,33.651,45.481,3.954,6.855,7.187,20,0,59,5,0,601
149,10,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0.680,4.190,33.651,45.505,4.029,6.304,29.842,13,0,80,2,0,601
131,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0.680,4.210,33.638,45.503,3.724,6.859,7.725,9,0,77,0,0,601
151,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.170,33.638,45.514,3.607,6.112,9.039,16,0,74,2,0,601
165,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.190,33.651,45.458,3.975,4.785,4.886,15,0,83,1,0,601
149,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,0,0,0.680,4.280,33.651,45.491,4.058,6.008,6.221,18,0,70,1,0,601
141,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,37,0,0.680,4.240,33.638,45.503,3.586,5.273,5.933,11,0,74,3,0,601
149,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.250,33.625,45.503,3.561,4.352,4.452,11,0,66,0,0,601
156,11,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,39,0,0.680,4.250,33.651,45.491,4.329,9.781,11.855,4,0,63,4,0,601
128,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,40,0.680,4.260,33.638,45.444,3.030,5.547,14.704,7,0,64,5,0,601
122,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0.680,4.220,33.665,45.494,3.335,4.448,4.561,18,0,59,1,0,601
112,4,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46,0,0.680,4.240,33.638,45.503,2.753,9.662,59.370,20,0,59,0,0,601
148,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.190,33.638,45.549,3.649,3.791,3.791,13,0,53,1,0,600
155,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0.680,4.140,33.651,45.505,3.935,4.439,4.453,4,0,75,5,0,600
127,8,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,45,0,0.680,4.120,33.638,45.503,3.461,8.229,11.972,13,0,67,1,0,601
141,8,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,35,45,0.680,4.180,33.638,45.503,3.964,11.390,24.424,17,0,63,2,0,601
133,12,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,40,0,0.680,4.250,33.651,45.540,4.306,9.502,11.043,7,0,56,1,0,601
139,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.250,33.625,45.560,3.428,3.698,3.700,12,0,53,1,0,601
122,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,0.680,4.260,33.625,45.572,3.376,4.083,4.109,12,0,60,5,0,601
126,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.330,33.651,45.577,2.722,2.778,2.778,12,0,73,4,0,601
136,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,0,0.680,4.250,33.651,45.564,3.225,6.529,30.378,9,0,60,1,0,601
129,7,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,37,43,0.680,4.160,33.638,45.503,3.208,8.795,19.515,9,0,71,3,0,601
142,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,33,0,0.680,4.140,33.625,45.513,3.809,8.823,12.561,11,0,66,0,0,601
148,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,34,0,0.670,4.250,33.609,45.523,3.645,7.572,11.154,18,0,57,3,0,601
143,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,45,0,0.680,4.220,33.638,45.540,3.911,8.091,9.530,13,0,63,4,0,601
145,12,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0.680,4.180,33.651,45.531,4.406,10.315,16.269,14,0,45,3,0,601
148,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.200,33.625,45.490,3.448,3.573,3.574,14,0,73,3,0,601
130,12,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0.680,3.970,33.638,45.490,4.037,8.217,11.505,12,0,46,1,0,601
135,14,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,35,0,0.680,4.030,33.651,45.471,4.530,8.798,10.225,10,0,55,3,0,600
140,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,34,0,0.680,4.000,33.638,45.490,3.731,8.637,12.493,11,0,80,3,0,601
141,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,3.970,33.625,45.444,3.563,4.448,4.556,7,0,62,1,0,601
151,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,37,0,0.680,4.040,33.609,45.427,4.134,7.397,8.781,15,0,61,2,0,601
125,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,3.960,33.638,45.444,3.463,4.412,4.520,9,0,58,4,0,600
144,11,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0.680,3.960,33.638,45.455,4.213,9.101,10.728,12,0,69,3,0,601
152,9,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,49,0.680,3.930,33.638,45.468,4.341,10.394,23.533,13,0,59,3,0,601
