"timestamp","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel","sensor"
"2020-09-07T14:23:14.000Z","{""value"":25.79,""max"":32,""min"":22,""sd"":3.09}","{""value"":19.43,""max"":21,""min"":18,""sd"":0.85}","{""value"":13.14,""max"":14,""min"":12,""sd"":0.53}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.01}","{""value"":14.51,""max"":19,""min"":13,""sd"":1.01}","{""value"":351.67,""max"":402,""min"":214,""sd"":27.09}","{""value"":26.5,""max"":26.75,""min"":26.29,""sd"":0.22}","{""value"":57.03,""max"":57.61,""min"":56.31,""sd"":0.47}","{""value"":902.29,""max"":902.34,""min"":902.23,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.02}","{""value"":6.02,""max"":6.13,""min"":5.56,""sd"":0.23}",
"2020-09-07T14:23:14.000Z","{""value"":27.73,""max"":32,""min"":25,""sd"":2.28}","{""value"":20.27,""max"":23,""min"":18,""sd"":1.58}","{""value"":13.47,""max"":15,""min"":12,""sd"":0.99}",,,,,,,,,,2
"2020-09-07T14:08:02.000Z","{""value"":27.6,""max"":35,""min"":19,""sd"":3.96}","{""value"":22.33,""max"":27,""min"":18,""sd"":2.34}","{""value"":14.56,""max"":17,""min"":12,""sd"":1.41}","{""value"":0,""max"":0.34,""min"":0,""sd"":0.07}","{""value"":16.55,""max"":21,""min"":14,""sd"":1.53}","{""value"":269.57,""max"":354,""min"":177,""sd"":39.01}","{""value"":26.25,""max"":26.4,""min"":26.09,""sd"":0.21}","{""value"":58.4,""max"":59.28,""min"":57.54,""sd"":0.58}","{""value"":902.17,""max"":902.27,""min"":902.1,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.03}","{""value"":5.87,""max"":6.18,""min"":4.92,""sd"":0.45}",
"2020-09-07T14:08:02.000Z","{""value"":22.3,""max"":26,""min"":18,""sd"":1.62}","{""value"":20.17,""max"":23,""min"":17,""sd"":1.39}","{""value"":14.9,""max"":17,""min"":12,""sd"":1.33}",,,,,,,,,,2
"2020-09-07T13:52:46.000Z","{""value"":19.73,""max"":27,""min"":14,""sd"":4.61}","{""value"":16.4,""max"":19,""min"":14,""sd"":1.76}","{""value"":11.73,""max"":14,""min"":10,""sd"":1.1}",,,,,,,,,,2
"2020-09-07T13:52:46.000Z","{""value"":18.8,""max"":24,""min"":15,""sd"":2.76}","{""value"":16.27,""max"":18,""min"":15,""sd"":1.03}","{""value"":11.73,""max"":13,""min"":11,""sd"":0.59}","{""value"":0,""max"":0.82,""min"":0,""sd"":0.12}","{""value"":16.46,""max"":20,""min"":14,""sd"":1.47}","{""value"":281.13,""max"":352,""min"":184,""sd"":37.76}","{""value"":26.37,""max"":26.46,""min"":26.27,""sd"":0.16}","{""value"":57.5,""max"":57.97,""min"":57.11,""sd"":0.41}","{""value"":902.12,""max"":902.18,""min"":902.05,""sd"":0.14}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.03}","{""value"":5.76,""max"":6.14,""min"":4.93,""sd"":0.44}",
"2020-09-07T13:37:36.000Z","{""value"":17,""max"":23,""min"":13,""sd"":3.23}","{""value"":14.87,""max"":18,""min"":12,""sd"":1.64}","{""value"":9.87,""max"":12,""min"":8,""sd"":1.06}",,,,,,,,,,2
"2020-09-07T13:37:36.000Z","{""value"":20.07,""max"":27,""min"":16,""sd"":3.45}","{""value"":17.27,""max"":18,""min"":16,""sd"":0.8}","{""value"":11.4,""max"":13,""min"":10,""sd"":0.74}","{""value"":0,""max"":0.24,""min"":0,""sd"":0.06}","{""value"":15.59,""max"":17,""min"":15,""sd"":0.77}","{""value"":300.07,""max"":327,""min"":244,""sd"":15.92}","{""value"":25.93,""max"":26.27,""min"":25.57,""sd"":0.27}","{""value"":58.14,""max"":58.65,""min"":57.3,""sd"":0.49}","{""value"":902.18,""max"":902.23,""min"":902.14,""sd"":0.12}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.03}","{""value"":5.98,""max"":6.07,""min"":5.85,""sd"":0.12}",
"2020-09-07T13:22:27.000Z","{""value"":9.1,""max"":13,""min"":5,""sd"":1.45}","{""value"":7.6,""max"":11,""min"":5,""sd"":1.22}","{""value"":5.93,""max"":8,""min"":4,""sd"":1.08}",,,,,,,,,,2
"2020-09-07T13:22:27.000Z","{""value"":11.57,""max"":20,""min"":7,""sd"":1.87}","{""value"":9.4,""max"":12,""min"":7,""sd"":1.19}","{""value"":5.77,""max"":8,""min"":5,""sd"":0.86}","{""value"":0,""max"":0.08,""min"":0,""sd"":0.02}","{""value"":16.65,""max"":19,""min"":15,""sd"":1.11}","{""value"":260.95,""max"":318,""min"":207,""sd"":22.53}","{""value"":25.19,""max"":25.56,""min"":24.86,""sd"":0.27}","{""value"":59.46,""max"":60.68,""min"":58.17,""sd"":0.8}","{""value"":902.16,""max"":902.24,""min"":902.06,""sd"":0.14}","{""value"":4.92,""max"":4.92,""min"":4.9,""sd"":0.03}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":5.77,""max"":6.09,""min"":4.94,""sd"":0.43}",
"2020-09-07T13:07:17.000Z","{""value"":12,""max"":15,""min"":10,""sd"":1.31}","{""value"":9.87,""max"":11,""min"":9,""sd"":0.64}","{""value"":7.47,""max"":8,""min"":7,""sd"":0.52}","{""value"":0,""max"":0.11,""min"":0,""sd"":0.04}","{""value"":24.13,""max"":28,""min"":20,""sd"":2.82}","{""value"":140.54,""max"":195,""min"":104,""sd"":27.83}","{""value"":24.58,""max"":24.85,""min"":24.19,""sd"":0.24}","{""value"":60.02,""max"":61.15,""min"":58.64,""sd"":0.63}","{""value"":902.21,""max"":902.26,""min"":902.09,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":5.15,""max"":5.87,""min"":4.88,""sd"":0.38}",
"2020-09-07T13:07:17.000Z","{""value"":9.53,""max"":13,""min"":7,""sd"":1.85}","{""value"":8.53,""max"":9,""min"":7,""sd"":0.74}","{""value"":6.53,""max"":7,""min"":5,""sd"":0.64}",,,,,,,,,,2
"2020-09-07T12:51:45.000Z","{""value"":9.7,""max"":13,""min"":6,""sd"":1.29}","{""value"":8.37,""max"":10,""min"":6,""sd"":1.31}","{""value"":6.6,""max"":8,""min"":5,""sd"":1.05}",,,,,,,,,,2
"2020-09-07T12:51:45.000Z","{""value"":12.5,""max"":19,""min"":8,""sd"":1.57}","{""value"":9.4,""max"":12,""min"":8,""sd"":1.08}","{""value"":6.4,""max"":8,""min"":5,""sd"":0.94}","{""value"":0,""max"":0.19,""min"":0,""sd"":0.07}","{""value"":19.46,""max"":23,""min"":17,""sd"":1.76}","{""value"":198.27,""max"":238,""min"":147,""sd"":26.26}","{""value"":23.65,""max"":24.17,""min"":23.26,""sd"":0.31}","{""value"":62.94,""max"":65.04,""min"":60.71,""sd"":1.4}","{""value"":902.02,""max"":902.12,""min"":901.9,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":5.59,""max"":5.94,""min"":4.91,""sd"":0.38}",
"2020-09-07T12:36:32.000Z","{""value"":19.86,""max"":28,""min"":14,""sd"":4.05}","{""value"":14.14,""max"":16,""min"":12,""sd"":1.46}","{""value"":8.5,""max"":9,""min"":7,""sd"":0.85}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.48,""max"":25,""min"":20,""sd"":1.48}","{""value"":149.93,""max"":184,""min"":128,""sd"":15.62}","{""value"":22.94,""max"":23.25,""min"":22.67,""sd"":0.23}","{""value"":65.83,""max"":66.95,""min"":64.17,""sd"":1.01}","{""value"":901.97,""max"":902.02,""min"":901.91,""sd"":0.12}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":5.07,""max"":5.54,""min"":4.9,""sd"":0.23}",
"2020-09-07T12:36:32.000Z","{""value"":15.4,""max"":17,""min"":13,""sd"":1.12}","{""value"":14.27,""max"":16,""min"":13,""sd"":0.88}","{""value"":10.53,""max"":12,""min"":9,""sd"":0.83}",,,,,,,,,,2
"2020-09-07T12:21:27.000Z","{""value"":10.93,""max"":16,""min"":4,""sd"":3.86}","{""value"":9.23,""max"":14,""min"":4,""sd"":3.28}","{""value"":7.17,""max"":11,""min"":3,""sd"":2.48}",,,,,,,,,,2
"2020-09-07T12:21:27.000Z","{""value"":15.66,""max"":24,""min"":8,""sd"":5.32}","{""value"":7.47,""max"":10,""min"":5,""sd"":1.3}","{""value"":6.97,""max"":10,""min"":4,""sd"":2.27}","{""value"":0,""max"":0.2,""min"":0,""sd"":0.04}","{""value"":25,""max"":27,""min"":22,""sd"":1.51}","{""value"":123.53,""max"":151,""min"":109,""sd"":12.95}","{""value"":22.35,""max"":22.65,""min"":22.1,""sd"":0.21}","{""value"":67.21,""max"":68.48,""min"":66.21,""sd"":0.79}","{""value"":901.94,""max"":902.01,""min"":901.83,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.95,""max"":4.98,""min"":4.89,""sd"":0.07}",
"2020-09-07T12:06:17.000Z","{""value"":7.6,""max"":12,""min"":6,""sd"":1.88}","{""value"":6,""max"":7,""min"":5,""sd"":0.76}","{""value"":3.47,""max"":4,""min"":3,""sd"":0.52}","{""value"":0,""max"":1.23,""min"":0,""sd"":0.12}","{""value"":31.8,""max"":40,""min"":27,""sd"":4.08}","{""value"":88.07,""max"":117,""min"":64,""sd"":14.3}","{""value"":21.85,""max"":22.09,""min"":21.67,""sd"":0.18}","{""value"":69.48,""max"":75.64,""min"":65.34,""sd"":3.26}","{""value"":901.74,""max"":901.86,""min"":901.65,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.92,""max"":4.95,""min"":4.91,""sd"":0.07}",
"2020-09-07T12:06:17.000Z","{""value"":4.6,""max"":6,""min"":3,""sd"":0.99}","{""value"":4.33,""max"":6,""min"":3,""sd"":0.9}","{""value"":3,""max"":4,""min"":2,""sd"":0.65}",,,,,,,,,,2
"2020-09-07T11:51:05.000Z","{""value"":19.1,""max"":28,""min"":13,""sd"":4.11}","{""value"":15.1,""max"":20,""min"":11,""sd"":2.87}","{""value"":9.53,""max"":12,""min"":7,""sd"":1.66}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.01}","{""value"":38.7,""max"":53,""min"":28,""sd"":8.19}","{""value"":70.81,""max"":109,""min"":41,""sd"":23.33}","{""value"":21.52,""max"":21.66,""min"":21.39,""sd"":0.14}","{""value"":74.9,""max"":75.59,""min"":74.21,""sd"":0.49}","{""value"":901.65,""max"":901.71,""min"":901.59,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.9,""max"":4.93,""min"":4.87,""sd"":0.07}",
"2020-09-07T11:51:05.000Z","{""value"":15.47,""max"":21,""min"":10,""sd"":3.04}","{""value"":14.37,""max"":18,""min"":10,""sd"":2.11}","{""value"":11.18,""max"":13,""min"":8,""sd"":1.5}",,,,,,,,,,2
"2020-09-07T11:35:55.000Z","{""value"":15.6,""max"":17,""min"":14,""sd"":0.91}","{""value"":15.33,""max"":17,""min"":13,""sd"":0.98}","{""value"":11.53,""max"":13,""min"":10,""sd"":0.83}",,,,,,,,,,2
"2020-09-07T11:35:55.000Z","{""value"":19.73,""max"":24,""min"":17,""sd"":2.05}","{""value"":15.6,""max"":17,""min"":14,""sd"":0.91}","{""value"":10.8,""max"":12,""min"":10,""sd"":0.56}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":69.29,""max"":77,""min"":54,""sd"":6.14}","{""value"":28.79,""max"":40,""min"":23,""sd"":4.36}","{""value"":21.45,""max"":21.52,""min"":21.4,""sd"":0.1}","{""value"":77.14,""max"":77.96,""min"":75.13,""sd"":0.92}","{""value"":901.52,""max"":901.73,""min"":901.24,""sd"":0.22}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.88,""max"":4.89,""min"":4.85,""sd"":0.06}",
"2020-09-07T11:20:44.000Z","{""value"":13.37,""max"":17,""min"":10,""sd"":1.33}","{""value"":11.57,""max"":14,""min"":10,""sd"":1.18}","{""value"":8.87,""max"":11,""min"":7,""sd"":0.93}",,,,,,,,,,2
"2020-09-07T11:20:44.000Z","{""value"":16.67,""max"":22,""min"":13,""sd"":2.17}","{""value"":13.63,""max"":17,""min"":12,""sd"":1.11}","{""value"":8.63,""max"":10,""min"":7,""sd"":0.81}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":86.16,""max"":103,""min"":78,""sd"":7.58}","{""value"":18.41,""max"":22,""min"":13,""sd"":3.02}","{""value"":21.49,""max"":21.51,""min"":21.45,""sd"":0.07}","{""value"":77.53,""max"":77.9,""min"":77.15,""sd"":0.3}","{""value"":901.15,""max"":901.28,""min"":901.02,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.86,""max"":4.87,""min"":4.83,""sd"":0.06}",
"2020-09-07T11:05:34.000Z","{""value"":15.93,""max"":27,""min"":11,""sd"":5.23}","{""value"":12.27,""max"":15,""min"":10,""sd"":1.67}","{""value"":7.13,""max"":8,""min"":6,""sd"":0.52}","{""value"":0,""max"":0.04,""min"":0,""sd"":0.02}","{""value"":151.27,""max"":213,""min"":105,""sd"":29.12}","{""value"":6.42,""max"":12,""min"":2,""sd"":2.98}","{""value"":21.53,""max"":21.56,""min"":21.45,""sd"":0.08}","{""value"":76.67,""max"":77.55,""min"":75.95,""sd"":0.57}","{""value"":900.89,""max"":901.06,""min"":900.69,""sd"":0.16}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.82,""max"":4.85,""min"":4.79,""sd"":0.04}",
"2020-09-07T11:05:34.000Z","{""value"":13.4,""max"":15,""min"":12,""sd"":1.06}","{""value"":12.67,""max"":15,""min"":10,""sd"":1.54}","{""value"":9.87,""max"":11,""min"":8,""sd"":0.99}",,,,,,,,,,2
"2020-09-07T10:50:22.000Z","{""value"":13.53,""max"":21,""min"":8,""sd"":3.79}","{""value"":11.7,""max"":18,""min"":6,""sd"":3.27}","{""value"":7.83,""max"":11,""min"":4,""sd"":1.96}",,,,,,,,,,2
"2020-09-07T10:50:22.000Z","{""value"":13.17,""max"":22,""min"":8,""sd"":2.42}","{""value"":11,""max"":14,""min"":8,""sd"":2.09}","{""value"":6.97,""max"":9,""min"":5,""sd"":1.32}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":330.49,""max"":580,""min"":219,""sd"":78.45}","{""value"":0.57,""max"":2,""min"":0,""sd"":0.67}","{""value"":21.58,""max"":21.6,""min"":21.54,""sd"":0.07}","{""value"":75.6,""max"":76.35,""min"":75.16,""sd"":0.45}","{""value"":900.46,""max"":900.72,""min"":900.33,""sd"":0.18}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.11,""max"":4.11,""min"":4.11,""sd"":0}","{""value"":4.41,""max"":4.78,""min"":3.66,""sd"":0.4}",
"2020-09-07T10:35:12.000Z","{""value"":14.4,""max"":16,""min"":13,""sd"":0.91}","{""value"":13.87,""max"":15,""min"":12,""sd"":1.06}","{""value"":10.53,""max"":12,""min"":9,""sd"":0.99}",,,,,,,,,,2
"2020-09-07T10:35:12.000Z","{""value"":15.53,""max"":21,""min"":10,""sd"":3.87}","{""value"":13.07,""max"":16,""min"":10,""sd"":2.05}","{""value"":7.27,""max"":8,""min"":7,""sd"":0.46}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":589.82,""max"":590,""min"":589,""sd"":0.55}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.63,""max"":21.68,""min"":21.59,""sd"":0.07}","{""value"":75.2,""max"":75.57,""min"":74.75,""sd"":0.33}","{""value"":900.35,""max"":900.4,""min"":900.26,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.04}","{""value"":0.28,""max"":0.88,""min"":0.03,""sd"":0.31}",
"2020-09-07T10:20:02.000Z","{""value"":16.37,""max"":25,""min"":11,""sd"":2.13}","{""value"":14.17,""max"":17,""min"":11,""sd"":1.22}","{""value"":8.63,""max"":10,""min"":7,""sd"":0.88}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.69,""max"":21.73,""min"":21.66,""sd"":0.08}","{""value"":74.76,""max"":74.93,""min"":74.47,""sd"":0.24}","{""value"":900.31,""max"":900.36,""min"":900.26,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.05}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-07T10:20:02.000Z","{""value"":12.53,""max"":15,""min"":10,""sd"":1.28}","{""value"":11.43,""max"":13,""min"":9,""sd"":1.16}","{""value"":8.18,""max"":10,""min"":6,""sd"":1}",,,,,,,,,,2
"2020-09-07T10:04:52.000Z","{""value"":12.13,""max"":14,""min"":11,""sd"":0.83}","{""value"":11.8,""max"":14,""min"":10,""sd"":1.01}","{""value"":9.13,""max"":11,""min"":8,""sd"":0.64}",,,,,,,,,,2
"2020-09-07T10:04:52.000Z","{""value"":14.73,""max"":18,""min"":12,""sd"":1.75}","{""value"":13.07,""max"":16,""min"":10,""sd"":2.25}","{""value"":7.93,""max"":9,""min"":6,""sd"":1.1}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.78,""max"":21.8,""min"":21.73,""sd"":0.07}","{""value"":74.03,""max"":74.58,""min"":73.62,""sd"":0.32}","{""value"":900.19,""max"":900.3,""min"":900.1,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.11,""max"":4.12,""min"":4.11,""sd"":0.05}","{""value"":0,""max"":0,""min"":0,""sd"":0}",
"2020-09-07T09:49:20.000Z","{""value"":19.27,""max"":30,""min"":13,""sd"":3.92}","{""value"":15.43,""max"":21,""min"":10,""sd"":2.98}","{""value"":10.2,""max"":14,""min"":8,""sd"":1.71}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.81,""max"":21.84,""min"":21.79,""sd"":0.07}","{""value"":75.29,""max"":76.27,""min"":73.92,""sd"":0.81}","{""value"":900.16,""max"":900.22,""min"":900.08,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.11,""sd"":0.05}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T09:49:20.000Z","{""value"":15.27,""max"":22,""min"":9,""sd"":4.78}","{""value"":14.63,""max"":21,""min"":9,""sd"":4.49}","{""value"":10.83,""max"":16,""min"":6,""sd"":3.14}",,,,,,,,,,2
"2020-09-07T09:34:05.000Z","{""value"":23.47,""max"":28,""min"":18,""sd"":3.4}","{""value"":17.67,""max"":20,""min"":16,""sd"":1.35}","{""value"":11.8,""max"":14,""min"":10,""sd"":1.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.88,""max"":21.92,""min"":21.84,""sd"":0.07}","{""value"":76.28,""max"":76.58,""min"":76.17,""sd"":0.19}","{""value"":900.11,""max"":900.16,""min"":900.04,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.11,""sd"":0.04}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.04}",
"2020-09-07T09:34:05.000Z","{""value"":17.33,""max"":20,""min"":13,""sd"":1.76}","{""value"":15.13,""max"":18,""min"":12,""sd"":1.6}","{""value"":11.87,""max"":14,""min"":9,""sd"":1.36}",,,,,,,,,,2
"2020-09-07T09:18:54.000Z","{""value"":21.27,""max"":28,""min"":17,""sd"":3.26}","{""value"":16.97,""max"":21,""min"":13,""sd"":1.52}","{""value"":11.3,""max"":13,""min"":9,""sd"":0.95}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.02,""max"":22.06,""min"":21.92,""sd"":0.09}","{""value"":76.66,""max"":77.01,""min"":76.44,""sd"":0.23}","{""value"":900.2,""max"":900.26,""min"":900.14,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.12,""max"":4.12,""min"":4.11,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.02}",
"2020-09-07T09:18:54.000Z","{""value"":17,""max"":20,""min"":15,""sd"":1.56}","{""value"":15.27,""max"":17,""min"":14,""sd"":0.96}","{""value"":11.93,""max"":13,""min"":10,""sd"":1.03}",,,,,,,,,,2
"2020-09-07T09:03:22.000Z","{""value"":25.73,""max"":33,""min"":21,""sd"":3.9}","{""value"":23.13,""max"":26,""min"":20,""sd"":1.92}","{""value"":14.87,""max"":16,""min"":14,""sd"":0.64}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.03,""max"":22.05,""min"":22.01,""sd"":0.07}","{""value"":76.73,""max"":76.88,""min"":76.52,""sd"":0.2}","{""value"":900.16,""max"":900.21,""min"":900.12,""sd"":0.12}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T09:03:22.000Z","{""value"":18,""max"":20,""min"":16,""sd"":1.13}","{""value"":17.27,""max"":19,""min"":16,""sd"":0.88}","{""value"":12.4,""max"":14,""min"":11,""sd"":1.06}",,,,,,,,,,2
"2020-09-07T08:47:48.000Z","{""value"":23.5,""max"":26,""min"":19,""sd"":1.36}","{""value"":21.93,""max"":25,""min"":18,""sd"":1.5}","{""value"":16,""max"":19,""min"":13,""sd"":1.27}",,,,,,,,,,2
"2020-09-07T08:47:48.000Z","{""value"":27.27,""max"":38,""min"":24,""sd"":2.32}","{""value"":23.57,""max"":28,""min"":20,""sd"":1.53}","{""value"":14.97,""max"":17,""min"":13,""sd"":1.05}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.01,""max"":22.02,""min"":21.99,""sd"":0.06}","{""value"":77.13,""max"":77.59,""min"":76.81,""sd"":0.26}","{""value"":900.13,""max"":900.18,""min"":900.08,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.12,""max"":4.12,""min"":4.11,""sd"":0.02}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.06}",
"2020-09-07T08:32:32.000Z","{""value"":23.87,""max"":26,""min"":19,""sd"":2.1}","{""value"":21.07,""max"":23,""min"":18,""sd"":1.87}","{""value"":13.73,""max"":16,""min"":12,""sd"":1.22}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.07,""max"":22.12,""min"":22.01,""sd"":0.08}","{""value"":76.79,""max"":77.64,""min"":76.15,""sd"":0.41}","{""value"":900.3,""max"":900.4,""min"":900.16,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}",
"2020-09-07T08:32:32.000Z","{""value"":19.93,""max"":22,""min"":18,""sd"":1.53}","{""value"":18.47,""max"":20,""min"":16,""sd"":0.99}","{""value"":14,""max"":16,""min"":13,""sd"":1}",,,,,,,,,,2
"2020-09-07T08:17:17.000Z","{""value"":16,""max"":19,""min"":13,""sd"":1.22}","{""value"":15.07,""max"":17,""min"":13,""sd"":0.98}","{""value"":11,""max"":13,""min"":10,""sd"":0.92}",,,,,,,,,,2
"2020-09-07T08:17:17.000Z","{""value"":21.67,""max"":30,""min"":17,""sd"":2.19}","{""value"":19.6,""max"":21,""min"":18,""sd"":1.06}","{""value"":11.87,""max"":13,""min"":11,""sd"":0.83}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.13,""max"":22.16,""min"":22.1,""sd"":0.07}","{""value"":75.87,""max"":76.38,""min"":75.33,""sd"":0.37}","{""value"":900.36,""max"":900.44,""min"":900.27,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T08:02:05.000Z","{""value"":15.47,""max"":21,""min"":12,""sd"":2.61}","{""value"":14.42,""max"":18,""min"":9,""sd"":3.36}","{""value"":9.48,""max"":12,""min"":6,""sd"":2.04}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":590,""max"":590,""min"":590,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.18,""max"":22.25,""min"":22.14,""sd"":0.08}","{""value"":75.34,""max"":75.94,""min"":74.57,""sd"":0.37}","{""value"":900.38,""max"":900.44,""min"":900.33,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.12,""max"":4.12,""min"":4.12,""sd"":0}","{""value"":0,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-07T08:02:05.000Z","{""value"":14,""max"":15,""min"":12,""sd"":1.07}","{""value"":12.93,""max"":14,""min"":11,""sd"":0.88}","{""value"":9.27,""max"":11,""min"":8,""sd"":0.8}",,,,,,,,,,2
