"timestamp","sensor","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel"
"2020-09-07T19:02:02.000Z",,"{""value"":16.33,""max"":19,""min"":14,""sd"":1.84}","{""value"":15.2,""max"":17,""min"":13,""sd"":1.52}","{""value"":10.07,""max"":12,""min"":8,""sd"":1.39}",,,,,,,"{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.23,""max"":4.23,""min"":4.23,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-07T19:02:02.000Z",2,"{""value"":14.47,""max"":16,""min"":12,""sd"":1.41}","{""value"":12.93,""max"":15,""min"":11,""sd"":1.03}","{""value"":9.87,""max"":11,""min"":8,""sd"":0.83}",,,,,,,,,
"2020-09-07T17:57:32.000Z",2,"{""value"":10.9,""max"":15,""min"":8,""sd"":2.25}","{""value"":10.53,""max"":15,""min"":7,""sd"":2.26}","{""value"":8.8,""max"":13,""min"":6,""sd"":1.89}",,,,,,,,,
"2020-09-07T17:57:32.000Z",,"{""value"":12.87,""max"":17,""min"":9,""sd"":2.49}","{""value"":12.37,""max"":16,""min"":9,""sd"":2.11}","{""value"":8.67,""max"":11,""min"":7,""sd"":1.34}","{""value"":0.25,""max"":0.7,""min"":0.15,""sd"":0.19}","{""value"":85.22,""max"":87,""min"":83,""sd"":1.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.57,""max"":26.69,""min"":26.48,""sd"":0.16}","{""value"":64.22,""max"":64.8,""min"":63.56,""sd"":0.56}","{""value"":897.59,""max"":897.69,""min"":897.52,""sd"":0.16}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.24,""max"":4.24,""min"":4.24,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.04}"
"2020-09-07T16:32:01.000Z",,"{""value"":11.43,""max"":14,""min"":10,""sd"":1.04}","{""value"":11.27,""max"":14,""min"":10,""sd"":1.13}","{""value"":8.13,""max"":9,""min"":6,""sd"":0.95}","{""value"":0.19,""max"":0.89,""min"":0.12,""sd"":0.22}","{""value"":417.5,""max"":446,""min"":386,""sd"":15.95}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":27.2,""max"":27.3,""min"":27.13,""sd"":0.16}","{""value"":55.85,""max"":56.17,""min"":55.26,""sd"":0.43}","{""value"":898.98,""max"":899.06,""min"":898.88,""sd"":0.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":4.1,""max"":4.11,""min"":4.09,""sd"":0.04}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.03}"
"2020-09-07T16:32:01.000Z",2,"{""value"":11.07,""max"":13,""min"":9,""sd"":1.09}","{""value"":10.87,""max"":13,""min"":9,""sd"":1.19}","{""value"":9,""max"":11,""min"":7,""sd"":1.03}",,,,,,,,,
"2020-09-07T16:07:04.000Z",2,"{""value"":32.43,""max"":66,""min"":7,""sd"":23.46}","{""value"":27.3,""max"":54,""min"":7,""sd"":18.33}","{""value"":18.83,""max"":35,""min"":7,""sd"":10.68}",,,,,,,,,
"2020-09-07T16:07:04.000Z",,"{""value"":39.03,""max"":74,""min"":8,""sd"":29.21}","{""value"":33.03,""max"":66,""min"":8,""sd"":23.24}","{""value"":20.6,""max"":39,""min"":6,""sd"":13.54}","{""value"":0.22,""max"":0.68,""min"":0.14,""sd"":0.2}","{""value"":82.01,""max"":86,""min"":72,""sd"":2.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":27.22,""max"":27.27,""min"":27.18,""sd"":0.1}","{""value"":53.96,""max"":55.57,""min"":52.17,""sd"":1.13}","{""value"":899.18,""max"":899.25,""min"":899.08,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.05}"
"2020-09-07T15:51:50.000Z",,"{""value"":21,""max"":24,""min"":17,""sd"":2.54}","{""value"":20.6,""max"":24,""min"":17,""sd"":2.32}","{""value"":14.13,""max"":16,""min"":12,""sd"":1.3}","{""value"":0.28,""max"":1.26,""min"":0.15,""sd"":0.26}","{""value"":85.81,""max"":93,""min"":77,""sd"":3.24}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":27.06,""max"":27.21,""min"":26.92,""sd"":0.15}","{""value"":54.29,""max"":54.56,""min"":53.87,""sd"":0.3}","{""value"":899.23,""max"":899.3,""min"":899.16,""sd"":0.14}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-07T15:51:50.000Z",2,"{""value"":22.27,""max"":26,""min"":19,""sd"":2.28}","{""value"":20.73,""max"":23,""min"":19,""sd"":1.22}","{""value"":15.07,""max"":17,""min"":14,""sd"":0.8}",,,,,,,,,
"2020-09-07T15:36:41.000Z",,"{""value"":22.2,""max"":65,""min"":9,""sd"":11.99}","{""value"":19.6,""max"":52,""min"":8,""sd"":10.41}","{""value"":12.53,""max"":33,""min"":6,""sd"":6.22}","{""value"":0.25,""max"":0.93,""min"":0.14,""sd"":0.22}","{""value"":73.52,""max"":88,""min"":70,""sd"":4.35}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.83,""max"":26.95,""min"":26.74,""sd"":0.12}","{""value"":54.26,""max"":54.79,""min"":53.68,""sd"":0.46}","{""value"":899.39,""max"":899.56,""min"":899.18,""sd"":0.19}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.03}"
"2020-09-07T15:36:41.000Z",2,"{""value"":17.7,""max"":59,""min"":10,""sd"":6.66}","{""value"":15.97,""max"":47,""min"":10,""sd"":5.55}","{""value"":11.73,""max"":30,""min"":8,""sd"":3.45}",,,,,,,,,
"2020-09-07T15:21:32.000Z",,"{""value"":10.8,""max"":11,""min"":10,""sd"":0.41}","{""value"":9.93,""max"":11,""min"":9,""sd"":0.46}","{""value"":6.93,""max"":8,""min"":6,""sd"":0.59}","{""value"":0.28,""max"":0.74,""min"":0.14,""sd"":0.26}","{""value"":71.32,""max"":85,""min"":66,""sd"":5.78}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.63,""max"":26.74,""min"":26.43,""sd"":0.15}","{""value"":53.96,""max"":55.21,""min"":53.05,""sd"":0.59}","{""value"":899.58,""max"":899.69,""min"":899.5,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.03}"
"2020-09-07T15:21:32.000Z",2,"{""value"":8.47,""max"":10,""min"":7,""sd"":0.83}","{""value"":8.47,""max"":10,""min"":7,""sd"":0.83}","{""value"":6.67,""max"":8,""min"":6,""sd"":0.72}",,,,,,,,,
"2020-09-07T15:06:17.000Z",2,"{""value"":10.5,""max"":15,""min"":7,""sd"":2.56}","{""value"":10.23,""max"":14,""min"":7,""sd"":2.32}","{""value"":8.17,""max"":11,""min"":5,""sd"":1.89}",,,,,,,,,
"2020-09-07T15:06:17.000Z",,"{""value"":13.47,""max"":19,""min"":7,""sd"":4.31}","{""value"":12.53,""max"":18,""min"":6,""sd"":4.11}","{""value"":8.17,""max"":12,""min"":4,""sd"":2.89}","{""value"":0.23,""max"":0.57,""min"":0.13,""sd"":0.2}","{""value"":72.12,""max"":83,""min"":69,""sd"":3.32}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":26.34,""max"":26.44,""min"":26.16,""sd"":0.13}","{""value"":54.97,""max"":56.72,""min"":52.78,""sd"":1.17}","{""value"":899.83,""max"":899.97,""min"":899.66,""sd"":0.17}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-07T14:51:09.000Z",2,"{""value"":69.67,""max"":87,""min"":57,""sd"":10.99}","{""value"":59.2,""max"":79,""min"":45,""sd"":12.91}","{""value"":36.27,""max"":46,""min"":29,""sd"":6.51}",,,,,,,,,
"2020-09-07T14:51:09.000Z",,"{""value"":69.47,""max"":88,""min"":58,""sd"":11.22}","{""value"":58.67,""max"":82,""min"":46,""sd"":14.54}","{""value"":35.67,""max"":47,""min"":29,""sd"":7.09}","{""value"":0.21,""max"":0.81,""min"":0.13,""sd"":0.18}","{""value"":74.69,""max"":76,""min"":73,""sd"":0.98}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.97,""max"":26.16,""min"":25.71,""sd"":0.19}","{""value"":57.47,""max"":58.19,""min"":56.6,""sd"":0.63}","{""value"":900.04,""max"":900.22,""min"":899.94,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0.01,""sd"":0.05}"
"2020-09-07T14:36:02.000Z",2,"{""value"":14.7,""max"":18,""min"":11,""sd"":2.09}","{""value"":12.4,""max"":13,""min"":11,""sd"":0.74}","{""value"":10.13,""max"":11,""min"":8,""sd"":0.92}",,,,,,,,,
"2020-09-07T14:36:02.000Z",,"{""value"":18.53,""max"":22,""min"":15,""sd"":2.53}","{""value"":17.33,""max"":20,""min"":15,""sd"":1.91}","{""value"":12,""max"":13,""min"":10,""sd"":1}","{""value"":0.21,""max"":0.55,""min"":0.13,""sd"":0.18}","{""value"":76.48,""max"":82,""min"":74,""sd"":2.28}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.49,""max"":25.7,""min"":25.19,""sd"":0.2}","{""value"":58.72,""max"":60.31,""min"":58.04,""sd"":0.84}","{""value"":900.27,""max"":900.38,""min"":900.19,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.02}"
"2020-09-07T14:20:54.000Z",,"{""value"":23.13,""max"":29,""min"":16,""sd"":4.19}","{""value"":21.47,""max"":28,""min"":16,""sd"":3.07}","{""value"":12.73,""max"":16,""min"":10,""sd"":1.58}","{""value"":0.22,""max"":1.26,""min"":0.14,""sd"":0.21}","{""value"":81.53,""max"":91,""min"":76,""sd"":3.72}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.99,""max"":25.2,""min"":24.89,""sd"":0.14}","{""value"":61.32,""max"":62.63,""min"":60.17,""sd"":0.65}","{""value"":900.28,""max"":900.38,""min"":900.2,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.03}"
"2020-09-07T14:20:54.000Z",2,"{""value"":22.33,""max"":25,""min"":20,""sd"":1.29}","{""value"":18.13,""max"":22,""min"":14,""sd"":2.51}","{""value"":13.5,""max"":16,""min"":11,""sd"":1.69}",,,,,,,,,
"2020-09-07T14:05:39.000Z",,"{""value"":25.13,""max"":28,""min"":22,""sd"":1.88}","{""value"":23.47,""max"":26,""min"":21,""sd"":1.41}","{""value"":16.8,""max"":19,""min"":14,""sd"":1.37}","{""value"":0.22,""max"":0.42,""min"":0.14,""sd"":0.18}","{""value"":87.59,""max"":91,""min"":85,""sd"":1.72}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.95,""max"":25.01,""min"":24.86,""sd"":0.13}","{""value"":61.75,""max"":62.4,""min"":60.84,""sd"":0.55}","{""value"":900.18,""max"":900.26,""min"":900.1,""sd"":0.14}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.04}"
"2020-09-07T14:05:39.000Z",2,"{""value"":26.2,""max"":29,""min"":22,""sd"":2.78}","{""value"":25.13,""max"":28,""min"":22,""sd"":2.2}","{""value"":18.27,""max"":20,""min"":16,""sd"":1.28}",,,,,,,,,
"2020-09-07T13:50:29.000Z",2,"{""value"":23.5,""max"":29,""min"":20,""sd"":1.68}","{""value"":22.43,""max"":26,""min"":20,""sd"":1.44}","{""value"":16.47,""max"":19,""min"":14,""sd"":1.13}",,,,,,,,,
"2020-09-07T13:50:29.000Z",,"{""value"":22.63,""max"":28,""min"":17,""sd"":3.06}","{""value"":20.97,""max"":26,""min"":16,""sd"":2.7}","{""value"":14,""max"":16,""min"":12,""sd"":1.23}","{""value"":0.23,""max"":0.85,""min"":0.14,""sd"":0.23}","{""value"":85.93,""max"":93,""min"":83,""sd"":2.34}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.07,""max"":25.13,""min"":24.98,""sd"":0.1}","{""value"":60.38,""max"":61.06,""min"":59.95,""sd"":0.42}","{""value"":900.15,""max"":900.23,""min"":900.07,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.03}"
"2020-09-07T13:35:15.000Z",2,"{""value"":12.8,""max"":14,""min"":12,""sd"":0.56}","{""value"":12.6,""max"":14,""min"":12,""sd"":0.63}","{""value"":9.67,""max"":10,""min"":9,""sd"":0.49}",,,,,,,,,
"2020-09-07T13:35:15.000Z",,"{""value"":11.87,""max"":16,""min"":10,""sd"":1.51}","{""value"":11.4,""max"":15,""min"":10,""sd"":1.45}","{""value"":7.6,""max"":8,""min"":7,""sd"":0.51}","{""value"":0.25,""max"":1.11,""min"":0.14,""sd"":0.27}","{""value"":84.92,""max"":90,""min"":83,""sd"":1.61}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.8,""max"":25,""min"":24.67,""sd"":0.15}","{""value"":60.88,""max"":61.99,""min"":59.39,""sd"":0.9}","{""value"":900.21,""max"":900.26,""min"":900.15,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.02}","{""value"":0.01,""max"":0.01,""min"":0.01,""sd"":0}"
"2020-09-07T13:20:06.000Z",,"{""value"":11.17,""max"":15,""min"":8,""sd"":2.85}","{""value"":10.3,""max"":14,""min"":8,""sd"":2.03}","{""value"":6.93,""max"":8,""min"":5,""sd"":1.12}","{""value"":0.27,""max"":0.65,""min"":0.15,""sd"":0.2}","{""value"":90.31,""max"":101,""min"":84,""sd"":4.41}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.57,""max"":24.67,""min"":24.52,""sd"":0.1}","{""value"":59.44,""max"":60.91,""min"":58.66,""sd"":0.58}","{""value"":900.16,""max"":900.25,""min"":900.09,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}"
"2020-09-07T13:20:06.000Z",2,"{""value"":9.5,""max"":14,""min"":7,""sd"":1.34}","{""value"":8.77,""max"":11,""min"":7,""sd"":1.16}","{""value"":7.13,""max"":9,""min"":5,""sd"":1.05}",,,,,,,,,
"2020-09-07T13:05:01.000Z",,"{""value"":9.6,""max"":15,""min"":6,""sd"":2.9}","{""value"":8.93,""max"":13,""min"":6,""sd"":2.28}","{""value"":6.13,""max"":7,""min"":5,""sd"":0.83}","{""value"":0.24,""max"":1.2,""min"":0.14,""sd"":0.25}","{""value"":101.5,""max"":105,""min"":96,""sd"":3.04}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.41,""max"":24.52,""min"":24.28,""sd"":0.12}","{""value"":59.12,""max"":59.53,""min"":58.71,""sd"":0.35}","{""value"":900.2,""max"":900.3,""min"":900.04,""sd"":0.16}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.04}"
"2020-09-07T13:05:01.000Z",2,"{""value"":6.8,""max"":9,""min"":5,""sd"":0.86}","{""value"":6.47,""max"":8,""min"":5,""sd"":0.74}","{""value"":5.33,""max"":7,""min"":4,""sd"":0.72}",,,,,,,,,
"2020-09-07T12:49:53.000Z",2,"{""value"":9.57,""max"":13,""min"":5,""sd"":1.54}","{""value"":8,""max"":11,""min"":5,""sd"":1.51}","{""value"":6.87,""max"":9,""min"":5,""sd"":1.14}",,,,,,,,,
"2020-09-07T12:49:53.000Z",,"{""value"":10.27,""max"":14,""min"":8,""sd"":1.39}","{""value"":9.77,""max"":12,""min"":8,""sd"":1.2}","{""value"":6.17,""max"":7,""min"":6,""sd"":0.52}","{""value"":0.26,""max"":1.54,""min"":0.14,""sd"":0.25}","{""value"":92.46,""max"":101,""min"":89,""sd"":2.62}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.16,""max"":24.28,""min"":24.09,""sd"":0.11}","{""value"":59.95,""max"":60.64,""min"":58.42,""sd"":0.73}","{""value"":899.99,""max"":900.1,""min"":899.91,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}"
"2020-09-07T12:34:46.000Z",2,"{""value"":8.73,""max"":11,""min"":8,""sd"":0.96}","{""value"":8.13,""max"":9,""min"":7,""sd"":0.74}","{""value"":6.87,""max"":8,""min"":6,""sd"":0.64}",,,,,,,,,
"2020-09-07T12:34:46.000Z",,"{""value"":9,""max"":14,""min"":7,""sd"":1.69}","{""value"":8.4,""max"":12,""min"":7,""sd"":1.35}","{""value"":6.07,""max"":7,""min"":5,""sd"":0.8}","{""value"":0.23,""max"":1.26,""min"":0.13,""sd"":0.19}","{""value"":99.9,""max"":104,""min"":96,""sd"":1.72}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.15,""max"":24.23,""min"":24.08,""sd"":0.09}","{""value"":59.05,""max"":59.65,""min"":58.28,""sd"":0.49}","{""value"":899.98,""max"":900.03,""min"":899.91,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}"
"2020-09-07T12:19:36.000Z",,"{""value"":9.13,""max"":12,""min"":6,""sd"":1.53}","{""value"":7.53,""max"":9,""min"":6,""sd"":1.06}","{""value"":5.3,""max"":7,""min"":3,""sd"":1.35}","{""value"":0.26,""max"":0.73,""min"":0.14,""sd"":0.19}","{""value"":105.86,""max"":113,""min"":101,""sd"":2.52}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.3,""max"":24.36,""min"":24.22,""sd"":0.1}","{""value"":58.5,""max"":61.02,""min"":57.46,""sd"":1.27}","{""value"":899.93,""max"":900.03,""min"":899.76,""sd"":0.15}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.04}"
"2020-09-07T12:19:36.000Z",2,"{""value"":7.23,""max"":13,""min"":4,""sd"":2.3}","{""value"":6.97,""max"":11,""min"":4,""sd"":2.07}","{""value"":5.63,""max"":9,""min"":4,""sd"":1.29}",,,,,,,,,
"2020-09-07T12:04:28.000Z",2,"{""value"":9.07,""max"":10,""min"":8,""sd"":0.59}","{""value"":8.6,""max"":10,""min"":8,""sd"":0.63}","{""value"":7.47,""max"":9,""min"":6,""sd"":0.74}",,,,,,,,,
"2020-09-07T12:04:28.000Z",,"{""value"":9.8,""max"":11,""min"":9,""sd"":0.56}","{""value"":9.8,""max"":11,""min"":9,""sd"":0.56}","{""value"":7.47,""max"":9,""min"":6,""sd"":0.83}","{""value"":0.26,""max"":1.7,""min"":0.18,""sd"":0.21}","{""value"":117.13,""max"":125,""min"":108,""sd"":5.7}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.17,""max"":24.33,""min"":23.96,""sd"":0.16}","{""value"":64.85,""max"":66.27,""min"":60.71,""sd"":1.38}","{""value"":899.72,""max"":899.8,""min"":899.66,""sd"":0.14}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.05}"
"2020-09-07T11:49:18.000Z",2,"{""value"":13.2,""max"":16,""min"":10,""sd"":1.57}","{""value"":13.2,""max"":16,""min"":10,""sd"":1.57}","{""value"":10.9,""max"":13,""min"":9,""sd"":1.3}",,,,,,,,,
"2020-09-07T11:49:18.000Z",,"{""value"":16.57,""max"":19,""min"":15,""sd"":1.16}","{""value"":15.47,""max"":17,""min"":13,""sd"":1.01}","{""value"":10.37,""max"":12,""min"":9,""sd"":0.88}","{""value"":0.22,""max"":0.64,""min"":0.13,""sd"":0.18}","{""value"":136.4,""max"":173,""min"":111,""sd"":18.7}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.75,""max"":23.95,""min"":23.49,""sd"":0.19}","{""value"":66.96,""max"":69.58,""min"":66.09,""sd"":1}","{""value"":899.65,""max"":899.7,""min"":899.6,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.06}"
"2020-09-07T11:34:10.000Z",,"{""value"":13.2,""max"":17,""min"":10,""sd"":2.51}","{""value"":13.2,""max"":17,""min"":10,""sd"":2.51}","{""value"":8.53,""max"":10,""min"":7,""sd"":1.13}","{""value"":0.21,""max"":0.58,""min"":0.11,""sd"":0.17}","{""value"":185.12,""max"":197,""min"":175,""sd"":5.26}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.4,""max"":23.49,""min"":23.35,""sd"":0.09}","{""value"":68.83,""max"":70.34,""min"":68.23,""sd"":0.65}","{""value"":899.52,""max"":899.72,""min"":899.29,""sd"":0.21}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.07}"
"2020-09-07T11:34:10.000Z",2,"{""value"":11.13,""max"":13,""min"":9,""sd"":1.3}","{""value"":10.73,""max"":12,""min"":9,""sd"":1.1}","{""value"":9.13,""max"":10,""min"":8,""sd"":0.83}",,,,,,,,,
"2020-09-07T11:19:02.000Z",2,"{""value"":8.3,""max"":10,""min"":7,""sd"":0.9}","{""value"":8.23,""max"":10,""min"":7,""sd"":0.88}","{""value"":6.9,""max"":8,""min"":6,""sd"":0.78}",,,,,,,,,
"2020-09-07T11:19:02.000Z",,"{""value"":9.8,""max"":14,""min"":8,""sd"":1.38}","{""value"":9.7,""max"":14,""min"":8,""sd"":1.39}","{""value"":6.53,""max"":8,""min"":5,""sd"":1.08}","{""value"":0.18,""max"":0.55,""min"":0.12,""sd"":0.18}","{""value"":240.44,""max"":284,""min"":198,""sd"":28.69}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.36,""max"":23.38,""min"":23.35,""sd"":0.06}","{""value"":68.15,""max"":68.56,""min"":67.85,""sd"":0.28}","{""value"":899.14,""max"":899.3,""min"":899.01,""sd"":0.15}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.06}"
"2020-09-07T11:03:54.000Z",,"{""value"":11.13,""max"":15,""min"":8,""sd"":2.26}","{""value"":9.67,""max"":12,""min"":8,""sd"":1.54}","{""value"":6.67,""max"":8,""min"":5,""sd"":1.23}","{""value"":0.17,""max"":0.46,""min"":0.11,""sd"":0.17}","{""value"":366.31,""max"":450,""min"":288,""sd"":46.81}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.42,""max"":23.45,""min"":23.38,""sd"":0.07}","{""value"":67.89,""max"":68.22,""min"":67.54,""sd"":0.27}","{""value"":898.89,""max"":899.03,""min"":898.69,""sd"":0.17}","{""value"":5.04,""max"":5.05,""min"":5.04,""sd"":0.04}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.07}"
"2020-09-07T11:03:54.000Z",2,"{""value"":7.93,""max"":10,""min"":6,""sd"":1.62}","{""value"":7.93,""max"":10,""min"":6,""sd"":1.62}","{""value"":5.8,""max"":7,""min"":4,""sd"":1.01}",,,,,,,,,
"2020-09-07T10:48:45.000Z",,"{""value"":8.57,""max"":12,""min"":5,""sd"":1.28}","{""value"":8.57,""max"":12,""min"":5,""sd"":1.28}","{""value"":6.17,""max"":7,""min"":4,""sd"":0.89}","{""value"":0.17,""max"":0.4,""min"":0.1,""sd"":0.17}","{""value"":561.76,""max"":592,""min"":457,""sd"":42.48}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.49,""max"":23.53,""min"":23.45,""sd"":0.07}","{""value"":66.91,""max"":67.51,""min"":66.64,""sd"":0.31}","{""value"":898.46,""max"":898.69,""min"":898.35,""sd"":0.16}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.01,""min"":0,""sd"":0.05}"
"2020-09-07T10:48:45.000Z",2,"{""value"":7.57,""max"":9,""min"":6,""sd"":0.83}","{""value"":7.33,""max"":8,""min"":6,""sd"":0.74}","{""value"":5.93,""max"":7,""min"":5,""sd"":0.94}",,,,,,,,,
"2020-09-07T10:33:38.000Z",2,"{""value"":6.13,""max"":7,""min"":5,""sd"":0.64}","{""value"":6.13,""max"":7,""min"":5,""sd"":0.64}","{""value"":4.93,""max"":6,""min"":4,""sd"":0.7}",,,,,,,,,
"2020-09-07T10:33:38.000Z",,"{""value"":8.73,""max"":12,""min"":7,""sd"":1.67}","{""value"":8.33,""max"":12,""min"":7,""sd"":1.5}","{""value"":5.53,""max"":6,""min"":4,""sd"":0.64}","{""value"":0.14,""max"":0.37,""min"":0.1,""sd"":0.16}","{""value"":591.72,""max"":592,""min"":591,""sd"":0.67}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.55,""max"":23.57,""min"":23.52,""sd"":0.07}","{""value"":67.02,""max"":67.38,""min"":66.72,""sd"":0.25}","{""value"":898.36,""max"":898.42,""min"":898.3,""sd"":0.13}","{""value"":5.04,""max"":5.04,""min"":5.04,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}"
