"timestamp","sensor","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel"
"2020-09-08T05:21:14.000Z",,"{""value"":16.8,""max"":26,""min"":9,""sd"":3.05}","{""value"":10.93,""max"":13,""min"":9,""sd"":1.29}","{""value"":6.33,""max"":8,""min"":4,""sd"":1.16}","{""value"":0.09,""max"":0.13,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.68,""max"":21.76,""min"":21.6,""sd"":0.1}","{""value"":78.21,""max"":78.61,""min"":78.02,""sd"":0.25}","{""value"":900.97,""max"":901.1,""min"":900.86,""sd"":0.14}",,,
"2020-09-08T05:21:14.000Z",2,"{""value"":9.77,""max"":14,""min"":7,""sd"":1.7}","{""value"":8.63,""max"":10,""min"":7,""sd"":1.05}","{""value"":6.9,""max"":8,""min"":5,""sd"":0.97}",,,,,,,,,
"2020-09-08T05:06:04.000Z",2,"{""value"":7.6,""max"":9,""min"":6,""sd"":1.06}","{""value"":7.07,""max"":8,""min"":5,""sd"":1.03}","{""value"":5.13,""max"":6,""min"":4,""sd"":0.74}",,,,,,,,,
"2020-09-08T05:06:04.000Z",,"{""value"":10.47,""max"":22,""min"":7,""sd"":4.56}","{""value"":7.27,""max"":9,""min"":6,""sd"":0.88}","{""value"":3.87,""max"":5,""min"":3,""sd"":0.74}","{""value"":0.09,""max"":0.14,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.49,""max"":21.59,""min"":21.4,""sd"":0.1}","{""value"":78.85,""max"":79.35,""min"":78.47,""sd"":0.29}","{""value"":901.14,""max"":901.24,""min"":901.07,""sd"":0.14}",,,
"2020-09-08T04:50:49.000Z",,"{""value"":12.13,""max"":19,""min"":8,""sd"":2.62}","{""value"":9.1,""max"":13,""min"":5,""sd"":1.97}","{""value"":4.63,""max"":7,""min"":3,""sd"":1.3}","{""value"":0.09,""max"":0.47,""min"":0.07,""sd"":0.11}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.37,""max"":21.4,""min"":21.34,""sd"":0.07}","{""value"":78.85,""max"":79.1,""min"":78.56,""sd"":0.27}","{""value"":901.21,""max"":901.25,""min"":901.16,""sd"":0.13}",,,
"2020-09-08T04:50:49.000Z",2,"{""value"":7.77,""max"":11,""min"":5,""sd"":1.62}","{""value"":7.17,""max"":9,""min"":5,""sd"":1.23}","{""value"":5.4,""max"":7,""min"":3,""sd"":1.32}",,,,,,,,,
"2020-09-08T04:35:40.000Z",,"{""value"":8.87,""max"":18,""min"":6,""sd"":3.96}","{""value"":6.47,""max"":8,""min"":6,""sd"":0.64}","{""value"":4.27,""max"":5,""min"":4,""sd"":0.46}","{""value"":0.09,""max"":0.28,""min"":0.07,""sd"":0.1}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.33,""max"":21.48,""min"":21.21,""sd"":0.16}","{""value"":78.99,""max"":79.62,""min"":78.36,""sd"":0.46}","{""value"":901.26,""max"":901.33,""min"":901.2,""sd"":0.14}",,,
"2020-09-08T04:35:40.000Z",2,"{""value"":7.87,""max"":11,""min"":6,""sd"":1.36}","{""value"":6.4,""max"":8,""min"":5,""sd"":1.06}","{""value"":4.6,""max"":6,""min"":4,""sd"":0.63}",,,,,,,,,
"2020-09-08T04:20:30.000Z",,"{""value"":11.67,""max"":22,""min"":6,""sd"":2.45}","{""value"":8.5,""max"":12,""min"":6,""sd"":1.58}","{""value"":5.1,""max"":7,""min"":3,""sd"":1.68}","{""value"":0.09,""max"":0.14,""min"":0.07,""sd"":0.09}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.76,""max"":22.01,""min"":21.43,""sd"":0.25}","{""value"":78.03,""max"":78.67,""min"":77.31,""sd"":0.49}","{""value"":901.3,""max"":901.35,""min"":901.24,""sd"":0.13}",,,
"2020-09-08T04:20:30.000Z",2,"{""value"":7.77,""max"":13,""min"":3,""sd"":3.02}","{""value"":7.73,""max"":13,""min"":3,""sd"":2.98}","{""value"":6,""max"":10,""min"":2,""sd"":2.17}",,,,,,,,,
"2020-09-08T04:05:23.000Z",2,"{""value"":10.13,""max"":11,""min"":8,""sd"":1.13}","{""value"":9.27,""max"":11,""min"":8,""sd"":0.8}","{""value"":7,""max"":9,""min"":6,""sd"":0.65}",,,,,,,,,
"2020-09-08T04:05:23.000Z",,"{""value"":11.07,""max"":19,""min"":8,""sd"":3.37}","{""value"":8.47,""max"":10,""min"":7,""sd"":0.74}","{""value"":5.07,""max"":6,""min"":4,""sd"":0.7}","{""value"":0.09,""max"":0.16,""min"":0.07,""sd"":0.1}","{""value"":593.44,""max"":594,""min"":593,""sd"":0.69}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.13,""max"":22.18,""min"":21.99,""sd"":0.1}","{""value"":76.38,""max"":77.62,""min"":75.29,""sd"":0.73}","{""value"":901.26,""max"":901.33,""min"":901.2,""sd"":0.13}",,,
"2020-09-08T03:50:12.000Z",2,"{""value"":7.4,""max"":9,""min"":5,""sd"":1.16}","{""value"":6.53,""max"":8,""min"":5,""sd"":0.99}","{""value"":4.97,""max"":6,""min"":4,""sd"":0.78}",,,,,,,,,
"2020-09-08T03:50:12.000Z",,"{""value"":11.1,""max"":24,""min"":5,""sd"":2.48}","{""value"":8,""max"":12,""min"":5,""sd"":1.41}","{""value"":4.9,""max"":7,""min"":3,""sd"":0.96}","{""value"":0.09,""max"":0.26,""min"":0.07,""sd"":0.1}","{""value"":593.67,""max"":594,""min"":593,""sd"":0.69}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.17,""max"":22.18,""min"":22.15,""sd"":0.06}","{""value"":75.78,""max"":76.02,""min"":75.49,""sd"":0.24}","{""value"":901.17,""max"":901.26,""min"":901.07,""sd"":0.14}",,,
"2020-09-08T03:35:03.000Z",,"{""value"":12.2,""max"":19,""min"":8,""sd"":4.07}","{""value"":9.47,""max"":11,""min"":8,""sd"":1.13}","{""value"":5.33,""max"":7,""min"":4,""sd"":0.72}","{""value"":0.1,""max"":0.18,""min"":0.07,""sd"":0.1}","{""value"":593.23,""max"":594,""min"":593,""sd"":0.65}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.13,""max"":22.16,""min"":22.1,""sd"":0.08}","{""value"":76.35,""max"":77.03,""min"":75.58,""sd"":0.53}","{""value"":901.01,""max"":901.11,""min"":900.88,""sd"":0.14}",,,
"2020-09-08T03:35:03.000Z",2,"{""value"":7.13,""max"":9,""min"":6,""sd"":0.92}","{""value"":6.8,""max"":8,""min"":6,""sd"":0.68}","{""value"":5.6,""max"":6,""min"":5,""sd"":0.51}",,,,,,,,,
"2020-09-08T03:19:55.000Z",,"{""value"":17,""max"":28,""min"":10,""sd"":4.21}","{""value"":11.77,""max"":16,""min"":8,""sd"":2.08}","{""value"":6.47,""max"":9,""min"":4,""sd"":1.55}","{""value"":0.1,""max"":0.28,""min"":0.07,""sd"":0.12}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.07,""max"":22.1,""min"":22.04,""sd"":0.07}","{""value"":77.78,""max"":78.39,""min"":77.01,""sd"":0.53}","{""value"":900.75,""max"":900.94,""min"":900.59,""sd"":0.16}",,,
"2020-09-08T03:19:55.000Z",2,"{""value"":10.87,""max"":14,""min"":8,""sd"":1.74}","{""value"":9.87,""max"":13,""min"":7,""sd"":1.35}","{""value"":7.93,""max"":10,""min"":6,""sd"":1.12}",,,,,,,,,
"2020-09-08T03:04:46.000Z",,"{""value"":24.21,""max"":35,""min"":16,""sd"":5.96}","{""value"":15.71,""max"":18,""min"":14,""sd"":0.91}","{""value"":9.79,""max"":10,""min"":9,""sd"":0.43}","{""value"":0.1,""max"":0.37,""min"":0.07,""sd"":0.11}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.01,""max"":22.04,""min"":21.97,""sd"":0.07}","{""value"":78.23,""max"":79.36,""min"":77.52,""sd"":0.74}","{""value"":900.5,""max"":900.63,""min"":900.39,""sd"":0.15}",,,
"2020-09-08T03:04:46.000Z",2,"{""value"":16,""max"":20,""min"":12,""sd"":2.56}","{""value"":16,""max"":20,""min"":12,""sd"":2.56}","{""value"":11.27,""max"":13,""min"":9,""sd"":1.1}",,,,,,,,,
"2020-09-08T02:49:35.000Z",2,"{""value"":11.6,""max"":15,""min"":9,""sd"":1.96}","{""value"":10.67,""max"":13,""min"":9,""sd"":1.54}","{""value"":8.67,""max"":10,""min"":7,""sd"":1.23}",,,,,,,,,
"2020-09-08T02:49:35.000Z",,"{""value"":14.67,""max"":24,""min"":8,""sd"":5.49}","{""value"":11,""max"":14,""min"":8,""sd"":1.96}","{""value"":6.53,""max"":8,""min"":5,""sd"":0.83}","{""value"":0.1,""max"":0.17,""min"":0.07,""sd"":0.11}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.91,""max"":21.97,""min"":21.86,""sd"":0.08}","{""value"":77.79,""max"":78.42,""min"":77.41,""sd"":0.43}","{""value"":900.4,""max"":900.48,""min"":900.35,""sd"":0.13}",,,
"2020-09-08T02:34:25.000Z",,"{""value"":12.03,""max"":22,""min"":6,""sd"":2.24}","{""value"":10.1,""max"":14,""min"":6,""sd"":1.55}","{""value"":6,""max"":9,""min"":4,""sd"":1.64}","{""value"":0.1,""max"":0.16,""min"":0.08,""sd"":0.11}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.83,""max"":21.86,""min"":21.79,""sd"":0.07}","{""value"":78.94,""max"":79.57,""min"":78.07,""sd"":0.52}","{""value"":900.36,""max"":900.42,""min"":900.3,""sd"":0.13}",,,
"2020-09-08T02:34:25.000Z",2,"{""value"":8.53,""max"":11,""min"":6,""sd"":1.86}","{""value"":8.3,""max"":10,""min"":5,""sd"":1.81}","{""value"":6.13,""max"":8,""min"":4,""sd"":1.25}",,,,,,,,,
"2020-09-08T02:18:54.000Z",,"{""value"":7.93,""max"":17,""min"":5,""sd"":3.69}","{""value"":5.93,""max"":7,""min"":5,""sd"":0.8}","{""value"":3.2,""max"":4,""min"":3,""sd"":0.41}","{""value"":0.11,""max"":0.49,""min"":0.07,""sd"":0.15}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.77,""max"":21.82,""min"":21.67,""sd"":0.11}","{""value"":78.36,""max"":79.74,""min"":77.61,""sd"":0.57}","{""value"":900.19,""max"":900.31,""min"":900.05,""sd"":0.14}",,,
"2020-09-08T02:18:54.000Z",2,"{""value"":7.07,""max"":8,""min"":6,""sd"":0.59}","{""value"":7.07,""max"":8,""min"":6,""sd"":0.59}","{""value"":5.13,""max"":6,""min"":5,""sd"":0.35}",,,,,,,,,
"2020-09-08T02:03:41.000Z",,"{""value"":9.27,""max"":17,""min"":5,""sd"":2.02}","{""value"":6.93,""max"":9,""min"":5,""sd"":1.03}","{""value"":4.37,""max"":6,""min"":3,""sd"":0.89}","{""value"":0.11,""max"":0.39,""min"":0.07,""sd"":0.14}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.8,""max"":21.84,""min"":21.74,""sd"":0.09}","{""value"":77.67,""max"":79.46,""min"":77.08,""sd"":0.73}","{""value"":900.06,""max"":900.13,""min"":900.01,""sd"":0.14}",,,
"2020-09-08T02:03:41.000Z",2,"{""value"":7.03,""max"":12,""min"":4,""sd"":2.01}","{""value"":6.17,""max"":10,""min"":4,""sd"":1.97}","{""value"":5.07,""max"":8,""min"":3,""sd"":1.29}",,,,,,,,,
"2020-09-08T01:48:16.000Z",,"{""value"":6.93,""max"":17,""min"":4,""sd"":4.5}","{""value"":4.33,""max"":6,""min"":4,""sd"":0.72}","{""value"":2.8,""max"":3,""min"":2,""sd"":0.41}","{""value"":0.11,""max"":0.27,""min"":0.07,""sd"":0.12}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.8,""max"":21.85,""min"":21.69,""sd"":0.12}","{""value"":76.57,""max"":78.17,""min"":75.18,""sd"":0.9}","{""value"":899.89,""max"":900.03,""min"":899.79,""sd"":0.14}",,,
"2020-09-08T01:48:16.000Z",2,"{""value"":4.73,""max"":6,""min"":4,""sd"":0.7}","{""value"":4.67,""max"":6,""min"":4,""sd"":0.62}","{""value"":3.33,""max"":5,""min"":3,""sd"":0.62}",,,,,,,,,
"2020-09-08T01:32:55.000Z",,"{""value"":9.3,""max"":18,""min"":3,""sd"":2.69}","{""value"":7.1,""max"":13,""min"":3,""sd"":2.31}","{""value"":4.2,""max"":9,""min"":2,""sd"":1.91}","{""value"":0.12,""max"":0.39,""min"":0.08,""sd"":0.15}","{""value"":593.21,""max"":594,""min"":593,""sd"":0.57}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22,""max"":22.15,""min"":21.77,""sd"":0.2}","{""value"":76.04,""max"":77.28,""min"":74.83,""sd"":0.81}","{""value"":899.66,""max"":899.83,""min"":899.48,""sd"":0.17}",,,
"2020-09-08T01:32:55.000Z",2,"{""value"":8.83,""max"":28,""min"":4,""sd"":4.45}","{""value"":7.67,""max"":24,""min"":3,""sd"":4}","{""value"":5.4,""max"":16,""min"":2,""sd"":2.69}",,,,,,,,,
"2020-09-08T01:17:44.000Z",2,"{""value"":4.27,""max"":7,""min"":2,""sd"":1.62}","{""value"":3.8,""max"":6,""min"":2,""sd"":1.15}","{""value"":2.93,""max"":4,""min"":2,""sd"":0.88}",,,,,,,,,
"2020-09-08T01:17:44.000Z",,"{""value"":13.6,""max"":19,""min"":10,""sd"":2.82}","{""value"":5.27,""max"":8,""min"":3,""sd"":1.49}","{""value"":3.67,""max"":6,""min"":2,""sd"":1.05}","{""value"":0.13,""max"":0.86,""min"":0.08,""sd"":0.15}","{""value"":593.18,""max"":594,""min"":593,""sd"":0.61}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.09,""max"":22.15,""min"":21.99,""sd"":0.12}","{""value"":74.75,""max"":76.55,""min"":72.52,""sd"":1.14}","{""value"":899.36,""max"":899.52,""min"":899.14,""sd"":0.17}",,,
"2020-09-08T01:02:05.000Z",2,"{""value"":4.73,""max"":7,""min"":3,""sd"":1.04}","{""value"":4.33,""max"":7,""min"":3,""sd"":1.08}","{""value"":3.43,""max"":5,""min"":2,""sd"":0.98}",,,,,,,,,
"2020-09-08T01:02:05.000Z",,"{""value"":8.87,""max"":20,""min"":3,""sd"":2.54}","{""value"":5.97,""max"":10,""min"":3,""sd"":2.45}","{""value"":3.43,""max"":5,""min"":2,""sd"":0.95}","{""value"":0.13,""max"":0.33,""min"":0.09,""sd"":0.14}","{""value"":593.51,""max"":594,""min"":593,""sd"":0.71}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.11,""max"":22.19,""min"":21.99,""sd"":0.13}","{""value"":72.88,""max"":74.34,""min"":71.72,""sd"":0.88}","{""value"":899,""max"":899.18,""min"":898.77,""sd"":0.18}",,,
"2020-09-08T00:46:23.000Z",2,"{""value"":3.91,""max"":6,""min"":2,""sd"":1.18}","{""value"":3,""max"":5,""min"":1,""sd"":0.96}","{""value"":2.33,""max"":4,""min"":1,""sd"":0.84}",,,,,,,,,
"2020-09-08T00:46:23.000Z",,"{""value"":6.03,""max"":14,""min"":3,""sd"":1.74}","{""value"":3.78,""max"":5,""min"":2,""sd"":0.84}","{""value"":2.18,""max"":3,""min"":1,""sd"":0.81}","{""value"":0.13,""max"":0.45,""min"":0.08,""sd"":0.13}","{""value"":593.77,""max"":594,""min"":593,""sd"":0.59}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.16,""max"":22.21,""min"":22.09,""sd"":0.11}","{""value"":72.24,""max"":73.06,""min"":70.93,""sd"":0.61}","{""value"":898.67,""max"":898.8,""min"":898.55,""sd"":0.15}",,,
"2020-09-08T00:29:55.000Z",2,"{""value"":2.73,""max"":4,""min"":2,""sd"":0.7}","{""value"":2.73,""max"":4,""min"":2,""sd"":0.7}","{""value"":1.8,""max"":4,""min"":1,""sd"":0.86}",,,,,,,,,
"2020-09-08T00:29:55.000Z",,"{""value"":5.87,""max"":14,""min"":3,""sd"":3.04}","{""value"":3.87,""max"":5,""min"":3,""sd"":0.74}","{""value"":2.07,""max"":3,""min"":2,""sd"":0.26}","{""value"":0.13,""max"":0.42,""min"":0.08,""sd"":0.14}","{""value"":593.63,""max"":594,""min"":593,""sd"":0.66}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.19,""max"":22.23,""min"":22.13,""sd"":0.09}","{""value"":72.38,""max"":73.62,""min"":71.2,""sd"":0.7}","{""value"":898.35,""max"":898.57,""min"":898.2,""sd"":0.18}",,,
"2020-09-08T00:14:42.000Z",2,"{""value"":3.47,""max"":5,""min"":3,""sd"":0.64}","{""value"":3.33,""max"":4,""min"":3,""sd"":0.49}","{""value"":2.8,""max"":4,""min"":2,""sd"":0.56}",,,,,,,,,
"2020-09-08T00:14:42.000Z",,"{""value"":6.67,""max"":16,""min"":3,""sd"":3.5}","{""value"":4.07,""max"":6,""min"":3,""sd"":0.88}","{""value"":2.67,""max"":4,""min"":1,""sd"":0.78}","{""value"":0.12,""max"":0.72,""min"":0.08,""sd"":0.16}","{""value"":593.01,""max"":594,""min"":593,""sd"":0.17}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.08,""max"":22.15,""min"":22.02,""sd"":0.11}","{""value"":72.26,""max"":73.68,""min"":70.37,""sd"":0.91}","{""value"":898.16,""max"":898.27,""min"":898.04,""sd"":0.15}",,,
"2020-09-07T23:57:40.000Z",2,"{""value"":3,""max"":5,""min"":2,""sd"":0.85}","{""value"":3,""max"":5,""min"":2,""sd"":0.92}","{""value"":2.4,""max"":5,""min"":1,""sd"":1.06}",,,,,,,,,
"2020-09-07T23:57:40.000Z",,"{""value"":7.33,""max"":13,""min"":4,""sd"":2.5}","{""value"":3.93,""max"":5,""min"":3,""sd"":0.8}","{""value"":2.27,""max"":3,""min"":2,""sd"":0.46}","{""value"":0.12,""max"":0.21,""min"":0.08,""sd"":0.12}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.95,""max"":22.05,""min"":21.89,""sd"":0.12}","{""value"":72.41,""max"":73.8,""min"":71.15,""sd"":0.75}","{""value"":897.95,""max"":898.07,""min"":897.78,""sd"":0.15}",,,
"2020-09-07T23:42:16.000Z",,"{""value"":8.06,""max"":18,""min"":4,""sd"":1.94}","{""value"":4.95,""max"":7,""min"":4,""sd"":0.97}","{""value"":2.85,""max"":4,""min"":2,""sd"":0.85}","{""value"":0.12,""max"":0.45,""min"":0.08,""sd"":0.14}","{""value"":593.01,""max"":594,""min"":593,""sd"":0.2}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.95,""max"":22.01,""min"":21.89,""sd"":0.13}","{""value"":73.46,""max"":74.31,""min"":72.22,""sd"":0.64}","{""value"":897.73,""max"":897.82,""min"":897.57,""sd"":0.15}",,,
"2020-09-07T23:42:16.000Z",2,"{""value"":4.53,""max"":7,""min"":2,""sd"":1.19}","{""value"":3.57,""max"":5,""min"":2,""sd"":0.82}","{""value"":2.73,""max"":5,""min"":2,""sd"":0.83}",,,,,,,,,
"2020-09-07T23:27:00.000Z",2,"{""value"":3.27,""max"":5,""min"":2,""sd"":1.03}","{""value"":3.27,""max"":5,""min"":2,""sd"":1.03}","{""value"":3,""max"":4,""min"":2,""sd"":0.65}",,,,,,,,,
"2020-09-07T23:27:00.000Z",,"{""value"":5.73,""max"":13,""min"":3,""sd"":2.99}","{""value"":3.6,""max"":4,""min"":3,""sd"":0.51}","{""value"":2.53,""max"":3,""min"":2,""sd"":0.52}","{""value"":0.17,""max"":0.34,""min"":0.09,""sd"":0.17}","{""value"":593.69,""max"":594,""min"":593,""sd"":0.6}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.06,""max"":22.12,""min"":21.93,""sd"":0.16}","{""value"":72.89,""max"":74.04,""min"":71.66,""sd"":0.7}","{""value"":897.64,""max"":897.73,""min"":897.52,""sd"":0.14}",,,
"2020-09-07T23:11:48.000Z",,"{""value"":7,""max"":18,""min"":3,""sd"":2.01}","{""value"":4.17,""max"":7,""min"":3,""sd"":0.9}","{""value"":2.43,""max"":4,""min"":1,""sd"":0.83}","{""value"":0.19,""max"":0.78,""min"":0.12,""sd"":0.19}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.35,""max"":22.59,""min"":22.05,""sd"":0.23}","{""value"":71.98,""max"":73.28,""min"":70.91,""sd"":0.72}","{""value"":897.54,""max"":897.62,""min"":897.48,""sd"":0.13}",,,
"2020-09-07T23:11:48.000Z",2,"{""value"":3.9,""max"":6,""min"":1,""sd"":1.7}","{""value"":3.03,""max"":5,""min"":1,""sd"":1.17}","{""value"":2.57,""max"":4,""min"":1,""sd"":0.87}",,,,,,,,,
"2020-09-07T22:56:36.000Z",,"{""value"":6.33,""max"":14,""min"":3,""sd"":3.2}","{""value"":3.47,""max"":4,""min"":2,""sd"":0.64}","{""value"":2,""max"":2,""min"":2,""sd"":0}","{""value"":0.22,""max"":0.76,""min"":0.16,""sd"":0.18}","{""value"":447.68,""max"":594,""min"":350,""sd"":75.9}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":22.94,""max"":23.15,""min"":22.51,""sd"":0.26}","{""value"":68.41,""max"":71.24,""min"":66.38,""sd"":1.44}","{""value"":897.32,""max"":897.51,""min"":897.11,""sd"":0.18}",,,
"2020-09-07T22:56:36.000Z",2,"{""value"":3.47,""max"":5,""min"":2,""sd"":1.3}","{""value"":2.67,""max"":5,""min"":2,""sd"":0.9}","{""value"":2.07,""max"":4,""min"":1,""sd"":0.96}",,,,,,,,,
"2020-09-07T22:41:24.000Z",2,"{""value"":2.73,""max"":4,""min"":2,""sd"":0.8}","{""value"":2.33,""max"":3,""min"":2,""sd"":0.49}","{""value"":1.87,""max"":3,""min"":1,""sd"":0.52}",,,,,,,,,
"2020-09-07T22:41:24.000Z",,"{""value"":7.13,""max"":19,""min"":3,""sd"":2.09}","{""value"":3.33,""max"":4,""min"":2,""sd"":0.85}","{""value"":2.17,""max"":3,""min"":2,""sd"":0.61}","{""value"":0.24,""max"":0.72,""min"":0.14,""sd"":0.18}","{""value"":240.43,""max"":348,""min"":167,""sd"":37.33}","{""value"":0.73,""max"":2,""min"":0,""sd"":0.88}","{""value"":23.39,""max"":23.61,""min"":23.04,""sd"":0.25}","{""value"":65.88,""max"":68.39,""min"":63.78,""sd"":1.16}","{""value"":896.88,""max"":897.15,""min"":896.71,""sd"":0.2}",,,
"2020-09-07T22:25:48.000Z",2,"{""value"":2.33,""max"":3,""min"":2,""sd"":0.49}","{""value"":2.07,""max"":3,""min"":2,""sd"":0.26}","{""value"":1.67,""max"":2,""min"":1,""sd"":0.49}",,,,,,,,,
"2020-09-07T22:25:48.000Z",,"{""value"":6.13,""max"":12,""min"":4,""sd"":2.45}","{""value"":4.33,""max"":5,""min"":3,""sd"":0.62}","{""value"":2.67,""max"":3,""min"":2,""sd"":0.49}","{""value"":0.21,""max"":0.55,""min"":0.13,""sd"":0.19}","{""value"":166.69,""max"":179,""min"":155,""sd"":6.94}","{""value"":3.17,""max"":4,""min"":2,""sd"":0.68}","{""value"":23.67,""max"":23.9,""min"":23.49,""sd"":0.25}","{""value"":64.04,""max"":66.02,""min"":62.79,""sd"":0.88}","{""value"":896.54,""max"":896.78,""min"":896.34,""sd"":0.2}",,,
"2020-09-07T22:10:34.000Z",2,"{""value"":3.2,""max"":5,""min"":1,""sd"":1.05}","{""value"":2.93,""max"":5,""min"":1,""sd"":1.05}","{""value"":2.64,""max"":4,""min"":1,""sd"":1.06}",,,,,,,,,
"2020-09-07T22:10:34.000Z",,"{""value"":5.44,""max"":14,""min"":3,""sd"":1.7}","{""value"":3.58,""max"":5,""min"":2,""sd"":0.91}","{""value"":1.4,""max"":2,""min"":1,""sd"":0.51}","{""value"":0.18,""max"":0.52,""min"":0.11,""sd"":0.17}","{""value"":135.45,""max"":155,""min"":109,""sd"":13.08}","{""value"":5.08,""max"":8,""min"":4,""sd"":1.27}","{""value"":24.44,""max"":24.96,""min"":23.68,""sd"":0.44}","{""value"":62.03,""max"":64.03,""min"":60.22,""sd"":1.06}","{""value"":896.46,""max"":896.6,""min"":896.33,""sd"":0.16}",,,
"2020-09-07T21:55:22.000Z",,"{""value"":6.73,""max"":14,""min"":3,""sd"":3.71}","{""value"":5.07,""max"":7,""min"":3,""sd"":1.39}","{""value"":2.63,""max"":4,""min"":2,""sd"":0.74}","{""value"":0.15,""max"":0.66,""min"":0.09,""sd"":0.16}","{""value"":77.3,""max"":107,""min"":61,""sd"":12.93}","{""value"":15.89,""max"":25,""min"":9,""sd"":4.66}","{""value"":25,""max"":25.16,""min"":24.76,""sd"":0.21}","{""value"":60.57,""max"":61.9,""min"":58.88,""sd"":0.77}","{""value"":896.63,""max"":896.69,""min"":896.56,""sd"":0.13}",,,
"2020-09-07T21:55:22.000Z",2,"{""value"":3.13,""max"":5,""min"":2,""sd"":0.74}","{""value"":3.13,""max"":5,""min"":2,""sd"":0.74}","{""value"":2.8,""max"":4,""min"":2,""sd"":0.56}",,,,,,,,,
"2020-09-07T21:40:10.000Z",,"{""value"":5.8,""max"":13,""min"":3,""sd"":3.12}","{""value"":3.47,""max"":4,""min"":3,""sd"":0.52}","{""value"":2.6,""max"":3,""min"":2,""sd"":0.51}","{""value"":0.25,""max"":1.73,""min"":0.09,""sd"":0.36}","{""value"":53.93,""max"":61,""min"":49,""sd"":3.24}","{""value"":30.54,""max"":36,""min"":25,""sd"":3.22}","{""value"":25.28,""max"":25.46,""min"":25.08,""sd"":0.22}","{""value"":61.06,""max"":61.96,""min"":59.52,""sd"":0.63}","{""value"":896.54,""max"":896.67,""min"":896.4,""sd"":0.14}",,,
"2020-09-07T21:40:10.000Z",2,"{""value"":3.67,""max"":6,""min"":1,""sd"":1.54}","{""value"":3.53,""max"":5,""min"":1,""sd"":1.36}","{""value"":2.8,""max"":4,""min"":1,""sd"":1.15}",,,,,,,,,
"2020-09-07T21:25:02.000Z",,"{""value"":7.97,""max"":18,""min"":4,""sd"":2.35}","{""value"":6,""max"":8,""min"":4,""sd"":1.57}","{""value"":3.8,""max"":5,""min"":2,""sd"":0.78}","{""value"":0.15,""max"":0.74,""min"":0.09,""sd"":0.18}","{""value"":47.92,""max"":50,""min"":45,""sd"":1.73}","{""value"":37.39,""max"":41,""min"":35,""sd"":2.05}","{""value"":25.55,""max"":25.76,""min"":25.27,""sd"":0.23}","{""value"":60.66,""max"":61.69,""min"":59.98,""sd"":0.52}","{""value"":896.55,""max"":896.68,""min"":896.4,""sd"":0.16}",,,
"2020-09-07T21:25:02.000Z",2,"{""value"":5.1,""max"":8,""min"":4,""sd"":1.06}","{""value"":4.7,""max"":6,""min"":3,""sd"":1.09}","{""value"":3.8,""max"":5,""min"":3,""sd"":0.79}",,,,,,,,,
